t,u,Wa,Wb,pH
35937.4412776306,30.5180391997649,-0.00126036640343214,0.000377008072123503,10.7732723723546
35940,30.5180391997649,-0.00126011106062178,0.000377054729249468,10.7730500505694
35942.5587223694,30.5180391997649,-0.00125986634752388,0.00037709944407742,10.7728368989254
35945,30.5180391997649,-0.00125964177129065,0.000377140479427456,10.7726412138344
35947.4412776306,30.5180391997649,-0.00125942614945398,0.000377179878599026,10.7724532652224
35950,30.5180391997649,-0.00125920906003825,0.000377219545931744,10.7722639720682
35952.5587223694,30.5180391997649,-0.00125900100787742,0.000377257561945828,10.772082497499
35955,30.5180391997649,-0.00125881007583907,0.000377292449711618,10.7719159030203
35957.4412776306,30.5180391997649,-0.00125862675672201,0.000377325946417966,10.7717559032875
35960,30.5180391997649,-0.00125844218988671,0.000377359671111727,10.7715947672464
35962.5587223694,30.5180391997649,-0.00125826530641788,0.000377391991874057,10.7714402946005
35965,30.5180391997649,-0.00125810297827325,0.00037742165303695,10.7712984947449
35967.4412776306,30.5180391997649,-0.00125794712254361,0.000377450131537676,10.7711623141937
35970,30.5180391997649,-0.00125779020601879,0.000377478803870585,10.7710251725066
35972.5587223694,30.5180391997649,-0.00125763982180062,0.000377506282597715,10.7708937076481
35975,30.5180391997649,-0.0012575018123457,0.000377531500165084,10.770773032922
35977.4412776306,30.5180391997649,-0.0012573693056609,0.000377555712247167,10.7706571447414
35980,30.5180391997649,-0.00125723589710068,0.000377580089123063,10.7705404429981
35982.5587223694,30.5180391997649,-0.00125710804222976,0.000377603451209544,10.7704285760957
35985,30.5180391997649,-0.00125699070823515,0.000377624890884931,10.7703258943345
35987.4412776306,30.5180391997649,-0.00125687805263015,0.000377645475708705,10.7702272886144
35990,30.5180391997649,-0.0012567646302614,0.000377666200638215,10.7701279938111
35992.5587223694,30.5180391997649,-0.00125665592957315,0.000377686062805853,10.7700328156657
35995,30.5180391997649,-0.0012565561736086,0.000377704290562479,10.7699454549435
35997.4412776306,30.5180391997649,-0.00125646039515518,0.000377721791534446,10.7698615643859
36000,26.6848304479778,-0.00125636396480836,0.000377739411622642,10.7697770898607
36000.8229576422,19.2654295704632,-0.00125123643323677,0.000378676332016398,10.7652664364799
36001.6459152845,19.2654295704632,-0.00124566623396913,0.000379694138190469,10.7603240363366
36002.4688729267,19.2654295704632,-0.0012400760807056,0.000380715590428011,10.7553189787604
36005,19.2654295704632,-0.00122332286938328,0.000383776795440534,10.7400429159575
36007.5311270733,19.2654295704632,-0.00120708685669147,0.000386743496121333,10.7248295106607
36010,19.2654295704632,-0.00119171886602513,0.000389551588800107,10.7100426145083
36012.4688729267,19.2654295704632,-0.00117682743977234,0.000392272601972542,10.6953403920471
36015,19.2654295704632,-0.00116202033707897,0.000394978207251063,10.6803417433503
36017.5311270733,19.2654295704632,-0.00114768311344175,0.000397597954594989,10.6654439173832
36020,19.2654295704632,-0.00113411239732934,0.000400077643019348,10.6509893857115
36022.4688729267,19.2654295704632,-0.00112096251179302,0.000402480435817897,10.6366431921668
36025,19.2654295704632,-0.00110788708824145,0.00040486962266374,10.6220344975499
36027.5311270733,19.2654295704632,-0.00109522659175592,0.000407182992593651,10.607551170274
36030,19.2654295704632,-0.00108324296033642,0.000409372683385689,10.5935250305132
36032.4688729267,19.2654295704632,-0.0010716309436845,0.000411494471435539,10.5796298425907
36035,19.2654295704632,-0.00106008468074613,0.000413604244738269,10.5655070790775
36037.5311270733,19.2654295704632,-0.0010489048194762,0.000415647067854408,10.5515322639945
36040,19.2654295704632,-0.00103832266442935,0.000417580676011641,10.5380240942179
36042.4688729267,19.2654295704632,-0.00102806866409208,0.000419454322599565,10.5246668603394
36045,19.2654295704632,-0.00101787272762271,0.000421317359555697,10.5111162000487
36047.5311270733,19.2654295704632,-0.00100800034243167,0.000423121276097481,10.4977326200691
36050,19.2654295704632,-0.000998655762185868,0.000424828750284847,10.4848196406776
36052.4688729267,19.2654295704632,-0.000989600959211628,0.000426483275361791,10.4720737634963
36055,19.2654295704632,-0.000980597429581103,0.000428128431595128,10.4591663734097
36057.5311270733,19.2654295704632,-0.000971879612158592,0.000429721381500587,10.4464407784892
36060,19.2654295704632,-0.000963627873303548,0.000431229167909956,10.4341838129509
36062.4688729267,19.2654295704632,-0.000955632022493566,0.000432690197566178,10.4221056647595
36065,19.2654295704632,-0.000947681448649637,0.000434142954057766,10.4098947208041
36067.5311270733,19.2654295704632,-0.000939983173193245,0.000435549609710911,10.3978755044598
36070,19.2654295704632,-0.00093269646877841,0.000436881061672585,10.386317225674
36072.4688729267,19.2654295704632,-0.000925635726500819,0.000438171225047022,10.3749449482962
36075,9.07479077534508,-0.00091861496608332,0.000439454082796994,10.3634649549584
36077.5311270733,9.07479077534508,-0.000893156119721213,0.000444106011707652,10.3203325178887
36080,9.07479077534508,-0.000868856512266331,0.000448546120455283,10.2768165250418
36082.4688729267,9.07479077534508,-0.000845103358482894,0.000452886379288415,10.2318511967895
36085,9.07479077534508,-0.000821283345241306,0.000457238854914165,10.1840970982731
36087.5311270733,9.07479077534508,-0.000798011592446629,0.000461491150485121,10.1345674919789
36090,9.07479077534508,-0.000775799491801747,0.000465549822731564,10.0842983630172
36092.4688729267,9.07479077534508,-0.000754086900623035,0.00046951722287189,10.0319238185145
36095,9.07479077534508,-0.000732313193682832,0.000473495790296613,9.97566683941418
36097.5311270733,9.07479077534508,-0.000711040647769573,0.000477382783836292,9.91642612623627
36100,9.07479077534508,-0.000690736722450021,0.000481092787653843,9.85511988781017
36102.4688729267,9.07479077534508,-0.00067088939522804,0.00048471936027972,9.78965411359873
36105,9.07479077534508,-0.000650986202517379,0.000488356140841895,9.71706225230989
36107.5311270733,9.07479077534508,-0.000631541117584402,0.000491909214358398,9.63739789503125
36110,9.07479077534508,-0.000612981441938554,0.000495300502811981,9.55048414715247
36112.4688729267,9.07479077534508,-0.000594839139409384,0.000498615527398757,9.45106391246953
36115,9.07479077534508,-0.000576645770629064,0.000501939882988467,9.32985061484044
36117.5311270733,9.07479077534508,-0.00055887115495342,0.000505187722555166,9.17721054853506
36120,9.07479077534508,-0.00054190588569352,0.000508287675531224,8.97194074399996
36122.4688729267,9.07479077534508,-0.000525322134270538,0.000511317916241839,8.63996545111448
36125,9.07479077534508,-0.000508691703545752,0.000514356686356752,8.0518278414739
36127.5311270733,9.07479077534508,-0.000492444052095227,0.000517325513712004,7.61812821277529
36130,9.07479077534508,-0.000476936218523509,0.000520159158972589,7.38296846149128
36132.4688729267,9.07479077534508,-0.000461777127729103,0.000522929080740559,7.22328177475826
36135,9.07479077534508,-0.000446575367712504,0.00052570679917714,7.09891229145655
36137.5311270733,9.07479077534508,-0.000431723503544241,0.000528420583427959,6.99822726094177
36140,9.07479077534508,-0.000417547901707106,0.000531010798674723,6.91490525142911
36142.4688729267,9.07479077534508,-0.000403691083195308,0.000533542764724085,6.84206343998669
36145,9.07479077534508,-0.000389795261046947,0.000536081857653509,6.77539446270973
36147.5311270733,9.07479077534508,-0.000376219276238053,0.000538562508792405,6.71499941590871
36150,25.0085612246807,-0.000363261458080174,0.000540930206371877,6.66078424031256
36152.4688729267,25.0085612246807,-0.000386133754378637,0.000536750900880549,6.75869280314383
36155,25.0085612246807,-0.000408768516698346,0.000532614998423565,6.86792163576874
36157.5311270733,25.0085612246807,-0.000430575031393444,0.000528630436251813,6.99107319265906
36160,25.0085612246807,-0.00045111935658184,0.000524876505734514,7.13337562289392
36162.4688729267,25.0085612246807,-0.000470928983321473,0.000521256821871829,7.31398267491636
36165,25.0085612246807,-0.000490532882599564,0.000517674729246094,7.58289712084779
36167.5311270733,25.0085612246807,-0.000509419439111654,0.000514223711984283,8.07842068561771
36170,25.0085612246807,-0.000527212817104361,0.000510972444101784,8.68940951423749
36172.4688729267,25.0085612246807,-0.000544369874989709,0.000507837446841361,9.00736266730589
36175,25.0085612246807,-0.000561348752942003,0.000504735007237718,9.20134778641848
36177.5311270733,25.0085612246807,-0.000577706342491357,0.000501746091610865,9.33770559346088
36180,25.0085612246807,-0.000593117133426957,0.000498930178318102,9.44066332621319
36182.4688729267,25.0085612246807,-0.000607976809439542,0.000496214966659931,9.52471711067555
36185,25.0085612246807,-0.000622682164350291,0.000493527953089957,9.59745841363697
36187.5311270733,25.0085612246807,-0.000636849423251821,0.000490939262293389,9.66015379260337
36190,25.0085612246807,-0.000650196662733729,0.000488500408295833,9.71401258406845
36192.4688729267,25.0085612246807,-0.000663066583245424,0.000486148771679833,9.76205003019846
36195,25.0085612246807,-0.000675802846716938,0.000483821557342851,9.80644035237873
36197.5311270733,25.0085612246807,-0.000688073066860155,0.000481579500062936,9.84667870727523
36200,25.0085612246807,-0.00069963307066086,0.000479467215982072,9.88261654378412
36202.4688729267,25.0085612246807,-0.000710779669943178,0.000477430470611939,9.91566965400489
36205,25.0085612246807,-0.000721810509266699,0.000475414877303897,9.94699635961073
36207.5311270733,25.0085612246807,-0.000732437709871239,0.000473473038265769,9.97600039920078
36210,25.0085612246807,-0.000742449794246697,0.000471643595403367,10.0023615896593
36212.4688729267,25.0085612246807,-0.000752103830217445,0.000469879576390168,10.0269639575886
36215,25.0085612246807,-0.000761657606837526,0.000468133877114058,10.0505785165002
36217.5311270733,25.0085612246807,-0.000770861793182264,0.00046645205618835,10.0726854051382
36220,25.0085612246807,-0.000779533229218918,0.000464867581250951,10.0929698120837
36222.4688729267,25.0085612246807,-0.000787894560613718,0.000463339769711738,10.1120574043369
36225,3.8885032077732,-0.000796169057687732,0.000461827824841484,10.1305141133794
36227.5311270733,3.8885032077732,-0.00076332278458203,0.000467829610047872,10.0546235688063
36230,3.8885032077732,-0.000731838138345248,0.000473582594059304,9.9743929111598
36232.4688729267,3.8885032077732,-0.000700923535391622,0.00047923141778038,9.88652004737745
36235,3.8885032077732,-0.000669787044570802,0.000484920785623905,9.78583122946025
36237.5311270733,3.8885032077732,-0.000639227599315241,0.000490504713695745,9.67008798676401
36240,3.8885032077732,-0.000609934981551048,0.00049585716264445,9.53493390644121
36242.4688729267,3.8885032077732,-0.000581172719436301,0.000501112703165197,9.36260970213766
36245,3.8885032077732,-0.000552204017762688,0.000506405965039791,9.10601986931525
36247.5311270733,3.8885032077732,-0.000523772186506754,0.000511601128085329,8.59632268986786
36250,3.8885032077732,-0.000496518983500245,0.00051658092807983,7.70179989483476
36252.4688729267,3.8885032077732,-0.000469759211647495,0.000521470566618586,7.30151767750076
36255,3.8885032077732,-0.000442807372999907,0.000526395300269782,7.0717695792197
36257.5311270733,3.8885032077732,-0.000416355026702201,0.000531228764942408,6.90833705595787
36260,3.8885032077732,-0.000390999250032015,0.000535861860600654,6.78095908198861
36262.4688729267,3.8885032077732,-0.000366102550782338,0.00054041107203672,6.67242214156033
36265,3.8885032077732,-0.000341027156839253,0.000544992935188367,6.57367631286242
36267.5311270733,3.8885032077732,-0.000316416479519348,0.000549489883703119,6.4834811948116
36270,3.8885032077732,-0.000292826026301986,0.000553800413323216,6.40099062284356
36272.4688729267,3.8885032077732,-0.000269662688552334,0.00055803289892026,6.32213866159946
36275,3.8885032077732,-0.000246333097216374,0.000562295762950545,6.24350352715443
36277.5311270733,3.8885032077732,-0.000223435867937435,0.000566479624282739,6.16585112961418
36280,3.8885032077732,-0.000201487832574948,0.000570490045602806,6.08980976653019
36282.4688729267,3.8885032077732,-0.000179937175986951,0.000574427856491779,6.01239688342801
36285,3.8885032077732,-0.000158231840743237,0.000578393930802438,5.93022213655547
36287.5311270733,3.8885032077732,-0.000136928765584542,0.000582286502751973,5.84364018418151
36290,3.8885032077732,-0.000116508799429825,0.000586017709954322,5.75283115921954
36292.4688729267,3.8885032077732,-9.64585456886183e-05,0.000589681362019233,5.65310543779336
36295,3.8885032077732,-7.62643823508376e-05,0.000593371309745906,5.53736210190732
36297.5311270733,3.8885032077732,-5.64444728898094e-05,0.000596992872503189,5.40145658295128
36300,9.07341304424843,-3.74461884933623e-05,0.000600464305072431,5.2394764649939
36302.4688729267,9.07341304424843,-3.1920798247545e-05,0.000601473923586233,5.18446570808693
36305,9.07341304424843,-2.63798489675145e-05,0.000602486385100854,5.12507324569819
36307.5311270733,9.07341304424843,-2.09664280247726e-05,0.000603475544194356,5.06276961261769
36310,9.07341304424843,-1.57994950527014e-05,0.000604419664148982,4.99942713907456
36312.4688729267,9.07341304424843,-1.07487509465318e-05,0.00060534255367012,4.93425945510349
36315,9.07341304424843,-5.68378436975758e-06,0.000606268041970529,4.86650966961709
36317.5311270733,9.07341304424843,-7.35391097179817e-07,0.000607172229591548,4.7991895083836
36320,9.07341304424843,3.98768819580176e-06,0.000608035247058949,4.735191423394
36322.4688729267,9.07341304424843,8.60455956435677e-06,0.000608878857845185,4.67406039704605
36325,9.07341304424843,1.32344316543786e-05,0.000609724844168442,4.61512909880574
36327.5311270733,9.07341304424843,1.77577444059804e-05,0.000610551359598948,4.56047013686316
36330,9.07341304424843,2.2075098265295e-05,0.000611340241504673,4.51128619257589
36332.4688729267,9.07341304424843,2.62953677514774e-05,0.000612111383816242,4.46610470514742
36335,9.07341304424843,3.05275211615825e-05,0.000612884697599703,4.42361539523489
36337.5311270733,9.07341304424843,3.46622689719855e-05,0.000613640213093373,4.38470096562096
36340,9.07341304424843,3.86087503224546e-05,0.000614361327885006,4.34979942288966
36342.4688729267,9.07341304424843,4.24664871130675e-05,0.000615066226962157,4.31764469650253
36345,9.07341304424843,4.63350869660236e-05,0.000615773110975823,4.28719688529655
36347.5311270733,9.07341304424843,5.01146486267948e-05,0.000616463725621487,4.25904969068794
36350,9.07341304424843,5.37221164316398e-05,0.000617122894679541,4.23354134695923
36352.4688729267,9.07341304424843,5.72484630771263e-05,0.000617767240997353,4.20978790609252
